Episode,Average Reward
1,-0.003726562500000002
2,-0.004070312499999998
3,-0.004843750000000002
4,-0.003414062500000001
5,-0.004441406250000001
6,-0.004402343750000002
7,-0.004859375000000001
8,-0.0038750000000000013
9,-0.003726562500000002
10,-0.004535156249999997
11,-0.004771484375000003
12,-0.003935546875000003
13,-0.00395703125
14,-0.004386718749999991
15,-0.004242187500000002
16,-0.005265624999999986
17,-0.003718750000000002
18,-0.0038281250000000012
19,-0.0037343750000000003
20,-0.005058593750000003
21,-0.003007812499999998
22,-0.00391796875
23,-0.003742187499999999
24,-0.0023125000000000008
25,-0.0010898437500000008
26,-0.0037421875
27,-0.003734375000000001
28,-0.0017343750000000013
29,-0.0031406250000000006
30,-0.00225
31,-0.0036015625
32,-0.0040117187500000005
33,-0.0021093750000000006
34,-0.0021679687500000006
35,-0.0038750000000000004
36,-0.0052148437499999825
37,-0.003710937500000002
38,-0.004136718749999992
39,-0.0028515624999999995
40,-0.004542968749999997
41,-0.002669921875
42,-0.003726562500000003
43,-0.004656249999999985
44,-0.0029589843750000007
45,-0.002640625000000002
46,-0.004527343749999999
47,-0.0031835937500000015
48,-0.0021093750000000014
49,-0.004039062499999999
50,-0.0031718750000000006
51,-0.0027812500000000003
52,-0.003734375000000001
53,-0.004597656249999987
54,-0.004320312499999993
55,-0.002609375000000001
56,-0.003718750000000002
57,-0.00477734375
58,-0.004199218749999994
59,-0.0024296875
60,-0.005109375000000001
61,-0.003734375000000002
62,-0.005070312500000003
63,-0.0024843750000000018
64,-0.0053710937500000035
65,-0.003601562500000001
66,-0.003726562500000002
67,-0.0040273437500000005
68,-0.004589843749999985
69,-0.003355468750000001
70,-0.0046718750000000015
71,-0.003535156249999999
72,-0.0018242187500000014
73,-0.005097656250000004
74,-0.004402343749999991
75,-0.0037578125000000003
76,-0.0031796875000000015
77,-0.003726562500000002
78,-0.004789062500000003
79,-0.004210937500000002
80,-0.0023398437500000016
81,-0.003726562500000002
82,-0.004898437500000002
83,-0.0039023437500000004
84,-0.004039062499999999
85,-0.003726562500000003
86,-0.004480468749999991
87,-0.004484374999999994
88,-0.003578125000000002
89,-0.002917968749999999
90,-0.003718750000000002
91,-0.001347656250000001
92,-0.0028886718749999997
93,-0.0019609375000000004
94,-0.0027656249999999986
95,-0.0022421875000000007
96,-0.005558593750000002
97,-0.003710937500000002
98,-0.0015273437500000011
99,-0.0016738281250000013
100,-0.0027070312500000002
