Episode,Average Reward
1,-0.002923828124999995
2,-0.002898437499999995
3,-0.002974609374999996
4,-0.0029062499999999965
5,-0.002921874999999998
6,-0.002941406249999998
7,-0.0029726562499999957
8,-0.002902343749999995
9,-0.0028808593749999976
10,-0.0037324218749999957
11,-0.002943359374999998
12,-0.002910156249999999
13,-0.002931640625
14,-0.0028300781250000006
15,-0.003150390624999995
16,-0.0029531249999999944
17,-0.0028906249999999956
18,-0.002869140625
19,-0.0029003906249999985
20,-0.0031152343749999973
21,-0.0029140624999999983
22,-0.0028906249999999995
23,-0.0029042968749999954
24,-0.0028945312499999987
25,-0.002900390624999998
26,-0.002917968749999998
27,-0.0025859374999999984
28,-0.002873046874999998
29,-0.002871093749999999
30,-0.002859375
31,-0.0028144531249999997
32,-0.0029199218749999963
33,-0.002880859374999998
34,-0.0028515624999999986
35,-0.0028457031249999993
36,-0.0028710937499999986
37,-0.002904296874999998
38,-0.0028769531249999976
39,-0.0029140624999999983
40,-0.0029746093749999994
41,-0.002919921874999997
42,-0.002878906249999998
43,-0.002908203124999998
44,-0.002906249999999995
45,-0.002869140624999999
46,-0.002884765624999999
47,-0.0020449218750000003
48,-0.002884765624999997
49,-0.0035312499999999958
50,-0.0028652343749999976
51,-0.0028378906249999997
52,-0.0029277343749999993
53,-0.0029082031250000006
54,-0.0034550781249999968
55,-0.002886718749999997
56,-0.002832031249999998
57,-0.0028847656249999963
58,-0.0028867187499999974
59,-0.0028671874999999995
60,-0.002867187499999997
61,-0.00286328125
62,-0.002892578124999997
63,-0.0028261718749999993
64,-0.0031484374999999993
65,-0.0037402343749999953
66,-0.0028769531249999984
67,-0.002933593749999997
68,-0.0029374999999999965
69,-0.002884765624999999
70,-0.002808593750000001
71,-0.0030781250000000006
72,-0.0028730468750000006
73,-0.0027988281249999992
74,-0.0028144531250000005
75,-0.0028476562499999986
76,-0.0028222656249999993
77,-0.002892578125000001
78,-0.0034335937499999957
79,-0.0028886718749999967
80,-0.0028144531249999992
81,-0.002828124999999998
82,-0.002833984374999997
83,-0.0029179687499999974
84,-0.0028828124999999974
85,-0.0028867187499999987
86,-0.002912109374999998
87,-0.003078125
88,-0.0028593749999999986
89,-0.0029023437499999965
90,-0.0028613281250000006
91,-0.002917968749999998
92,-0.002855468750000001
93,-0.0028437499999999973
94,-0.002865234374999997
95,-0.0028183593750000014
96,-0.0028632812499999995
97,-0.0028164062499999995
98,-0.0028242187499999995
99,-0.002878906249999999
100,-0.0028144531250000005
101,-0.0028027343750000005
102,-0.002810546875000001
103,-0.0027714843750000005
104,-0.0027929687499999986
105,-0.0028515625
106,-0.002828124999999999
107,-0.0028476562499999978
108,-0.0027890625000000003
109,-0.0027871093749999997
110,-0.0028749999999999995
111,-0.0027656250000000003
112,-0.0027812500000000003
113,-0.0027675781250000022
114,-0.0027421875000000003
115,-0.0028339843749999967
116,-0.0028046874999999986
117,-0.002853515624999998
118,-0.0027968749999999994
119,-0.0034238281250000002
120,-0.0027832031250000014
121,-0.002820312500000001
122,-0.0028105468749999997
123,-0.0028105468749999997
124,-0.002824218749999999
125,-0.0028300781250000006
126,-0.0028203125000000003
127,-0.002785156249999999
128,-0.0027597656250000022
129,-0.0027988281249999997
130,-0.0027812499999999994
131,-0.0028378906249999993
132,-0.0027890624999999977
133,-0.0028203125000000003
134,-0.0020996093750000016
135,-0.0028066406249999984
136,-0.002751953125
137,-0.0028027343749999997
138,-0.0028203124999999977
139,-0.0027656250000000003
140,-0.0027890625000000007
141,-0.0028144531250000005
142,-0.003472656250000002
143,-0.0027949218749999975
144,-0.002757812500000001
145,-0.0027460937500000007
146,-0.002785156250000001
147,-0.0027832031250000005
148,-0.0031953125000000024
149,-0.0027734374999999986
150,-0.0027265625000000016
151,-0.002765625000000002
152,-0.0025253906250000003
153,-0.0028046875
154,-0.0036464843750000004
155,-0.002744140625
156,-0.0027500000000000003
157,-0.001433593750000001
158,-0.0026230468750000012
159,-0.0032812500000000003
160,-0.0027656250000000003
161,-0.0034941406250000003
162,-0.0031171875000000015
163,-0.0027460937499999994
164,-0.0027421874999999994
165,-0.0027656250000000003
166,-0.0027656250000000003
167,-0.002718750000000001
168,-0.0027363281250000005
169,-0.0027578125000000007
170,-0.002710937500000002
171,-0.004132812500000003
172,-0.003453125
173,-0.002742187500000001
174,-0.002726562500000001
175,-0.002781250000000001
176,-0.003351562500000001
177,-0.003582031250000001
178,-0.003332031250000001
179,-0.002742187500000002
180,-0.002695312500000002
181,-0.002898437500000002
182,-0.0033320312500000017
183,-0.0031250000000000023
184,-0.0027578125000000003
185,-0.0036796875000000007
186,-0.002703125000000002
187,-0.002703125000000002
188,-0.003890625000000002
189,-0.002750000000000001
190,-0.0027500000000000003
191,-0.002968750000000001
192,-0.0030312500000000023
193,-0.0035820312499999984
194,-0.002718750000000001
195,-0.00359375
196,-0.0027363281250000013
197,-0.0027128906250000018
198,-0.004269531249999997
199,-0.002742187500000002
200,-0.0035234374999999984
