Episode,Average Reward
1,-0.006312499999999977
2,-0.005999999999999972
3,-0.007566406250000004
4,-0.007210937499999969
5,-0.007039062499999968
6,-0.007214843750000004
7,-0.006976562500000002
8,-0.004468749999999999
9,-0.006609374999999982
10,-0.007548828124999987
11,-0.005109375
12,-0.002617187500000002
13,-0.006070312499999968
14,-0.007945312500000003
15,-0.006953124999999974
16,-0.004246093749999997
17,-0.005734374999999997
18,-0.0039609375
19,-0.004156249999999996
20,-0.00521874999999999
21,-0.004593750000000002
22,-0.005347656249999999
23,-0.0048125
24,-0.003718750000000002
25,-0.0034960937500000014
26,-0.005464843749999983
27,-0.005972656249999997
28,-0.004679687500000001
29,-0.0047421875000000025
30,-0.004812500000000002
31,-0.004945312499999992
32,-0.004257812499999993
33,-0.004664062500000003
34,-0.0038906250000000013
35,-0.005199218749999981
36,-0.0050859374999999854
37,-0.004734375000000002
38,-0.00383984375
39,-0.0041562499999999915
40,-0.004648437500000003
41,-0.004238281249999999
42,-0.004847656249999988
43,-0.0031171875000000023
44,-0.004281250000000002
45,-0.003421875000000001
46,-0.0034531250000000018
47,-0.0032851562500000007
48,-0.004593750000000003
49,-0.0053828124999999805
50,-0.004000000000000001
51,-0.004068359375000001
52,-0.002800781249999999
53,-0.004281249999999993
54,-0.003710937500000003
55,-0.0021855468750000017
56,-0.0029531250000000013
57,-0.0029042968750000015
58,-0.002851562500000002
59,-0.003597656250000001
60,-0.0029589843750000015
61,-0.0029218750000000013
62,-0.0029843750000000022
63,-0.003345703125000001
64,-0.0031894531250000017
65,-0.0035781250000000027
66,-0.0030058593750000025
67,-0.0030683593750000008
68,-0.002878906250000001
69,-0.0030625000000000006
70,-0.002824218750000002
71,-0.0028984375000000013
72,-0.002859375000000002
73,-0.002404296874999999
74,-0.003429687500000001
75,-0.0028925781250000015
76,-0.0029765624999999983
77,-0.003187499999999999
78,-0.0029921875000000022
79,-0.0029375000000000004
80,-0.0028906250000000013
81,-0.002855468750000002
82,-0.0030390625000000005
83,-0.002722656250000001
84,-0.0029218749999999996
85,-0.002875
86,-0.002318359375000001
87,-0.002410156249999997
88,-0.0029667968750000016
89,-0.002980468749999997
90,-0.004593750000000001
91,-0.0033515624999999995
92,-0.002958984375
93,-0.0022265624999999994
94,-0.003191406249999996
95,-0.002873046874999998
96,-0.0029394531250000002
97,-0.002341796874999996
98,-0.0025507812499999958
99,-0.0028281249999999947
100,-0.0029082031249999993
