Episode,Average Reward
1,-0.003099609374999998
2,-0.003453124999999995
3,-0.0030605468749999986
4,-0.004576171874999998
5,-0.003945312499999996
6,-0.00282421875
7,-0.003626953124999995
8,-0.0028535156249999962
9,-0.003009765624999999
10,-0.003460937499999996
11,-0.003164062499999999
12,-0.003884765625
13,-0.0033105468749999993
14,-0.0034023437499999996
15,-0.0036308593749999956
16,-0.0033437499999999956
17,-0.0023164062499999964
18,-0.003472656250000001
19,-0.0029355468749999985
20,-0.002906249999999997
21,-0.002988281249999998
22,-0.003550781249999995
23,-0.002904296874999998
24,-0.003265624999999997
25,-0.003357421874999998
26,-0.003085937499999999
27,-0.002845703125
28,-0.0020117187500000014
29,-0.0032109374999999985
30,-0.004318359374999999
31,-0.0033554687499999978
32,-0.0036035156249999956
33,-0.0031191406249999973
34,-0.002363281249999998
35,-0.00318359375
36,-0.0034257812499999996
37,-0.0031601562499999985
38,-0.0029023437499999987
39,-0.003978515624999997
40,-0.0036367187499999937
41,-0.003136718749999998
42,-0.003025390624999998
43,-0.002982421874999998
44,-0.003236328124999996
45,-0.003093749999999996
46,-0.003068359374999999
47,-0.0006308593750000005
48,-0.0032050781249999957
49,-0.004132812499999997
50,-0.0033593749999999965
51,-0.003371093749999999
52,-0.0033457031249999967
53,-0.001349609375000001
54,-0.0035644531249999986
55,-0.0033105468749999945
56,-0.0033496093749999984
57,-0.0030410156249999977
58,-0.0030292968749999973
59,-0.002929687499999998
60,-0.003794921874999999
61,-0.0031171874999999954
62,-0.005933593749999976
63,-0.0029101562499999982
64,-0.0037519531250000005
65,-0.004822265624999995
66,-0.0022031250000000002
67,-0.003226562499999996
68,-0.002613281249999996
69,-0.0028554687500000004
70,-0.003072265624999999
71,-0.004011718749999996
72,-0.0036074218749999978
73,-0.0038769531249999985
74,-0.0032109374999999985
75,-0.003021484374999997
76,-0.003578125
77,-0.003201171874999997
78,-0.003958984374999997
79,-0.0035742187499999945
80,-0.0034199218749999954
81,-0.003273437499999995
82,-0.0031132812499999967
83,-0.0029980468749999977
84,-0.003044921874999995
85,-0.002970703124999997
86,-0.002916015624999997
87,-0.0032968749999999995
88,-0.0029257812499999987
89,-0.0033535156249999954
90,-0.0031562499999999993
91,-0.002363281250000001
92,-0.003378906249999994
93,-0.0033789062499999965
94,-0.003082031249999997
95,-0.0037675781249999992
96,-0.003980468749999998
97,-0.00432031249999999
98,-0.003126953125
99,-0.0029472656249999968
100,-0.003185546874999997
