Episode,Average Reward
1,-0.005289062500000003
2,-0.004695312500000001
3,-0.006035156249999976
4,-0.006562499999999986
5,-0.005648437500000003
6,-0.007007812499999967
7,-0.0076953124999999956
8,-0.006400390625000004
9,-0.006437500000000003
10,-0.005371093749999999
11,-0.00698828124999997
12,-0.005289062500000002
13,-0.006253906249999976
14,-0.005007812499999988
15,-0.005761718749999987
16,-0.004640624999999999
17,-0.0026289062499999997
18,-0.004656249999999985
19,-0.006992187499999989
20,-0.004062499999999998
21,-0.005269531249999999
22,-0.0048828125
23,-0.0063203124999999995
24,-0.005064453124999984
25,-0.0030566406249999977
26,-0.0052421874999999864
27,-0.0026757812499999993
28,-0.004699218749999996
29,-0.0038789062499999948
30,-0.003291015624999999
31,-0.0034218749999999983
32,-0.004281249999999995
33,-0.0029277343749999976
34,-0.0015585937500000012
35,-0.003478515624999998
36,-0.0020683593750000003
37,-0.0027128906249999987
38,-0.0018007812500000014
39,-0.0017304687500000013
40,-0.002218749999999998
41,-0.0031757812499999946
42,-0.0016347656250000012
43,-0.0017460937500000013
44,-0.0017031250000000013
45,-0.0017929687500000014
46,-0.0032031249999999994
47,-0.001453125000000001
48,-0.002548828124999993
49,-0.0018964843750000015
50,-0.0019160156250000015
51,-0.002162109375
52,-0.0024199218749999967
53,-0.0018183593750000014
54,-0.0015546875000000012
55,-0.0016484375000000012
56,-0.0021347656250000004
57,-0.0018789062500000015
58,-0.0016152343750000012
59,-0.0019628906250000015
60,-0.0015937500000000012
61,-0.002193359374999999
62,-0.0016230468750000012
63,-0.0015937500000000012
64,-0.0017285156250000013
65,-0.0017714843750000014
66,-0.0020292968750000007
67,-0.0017441406250000013
68,-0.0015156250000000011
69,-0.002726562499999995
70,-0.0018476562500000014
71,-0.002978515624999997
72,-0.002947265624999995
73,-0.0018984375000000015
74,-0.0016406250000000012
75,-0.002048828125000001
76,-0.0020292968750000007
77,-0.0026367187499999945
78,-0.002347656250000001
79,-0.002496093749999998
80,-0.0020546875
81,-0.0022011718749999987
82,-0.001474609375000001
83,-0.0021250000000000006
84,-0.0015898437500000012
85,-0.0021445312499999993
86,-0.0015625000000000012
87,-0.0018222656250000014
88,-0.0017128906250000013
89,-0.002255859374999998
90,-0.0014921875000000011
91,-0.0017070312500000013
92,-0.00228125
93,-0.0016464843750000012
94,-0.002289062499999998
95,-0.0016816406250000013
96,-0.0018671875000000014
97,-0.0021171875000000014
98,-0.0028730468749999967
99,-0.0019746093750000015
100,-0.0022187499999999994
