Episode,Average Reward
1,-0.006777343749999973
2,-0.005953124999999999
3,-0.007707031250000005
4,-0.007738281250000004
5,-0.004429687500000001
6,-0.003878906249999998
7,-0.0019765625000000005
8,-0.00624218749999997
9,-0.006574218749999989
10,-0.007718749999999957
11,-0.007121093749999968
12,-0.006464843749999983
13,-0.004441406249999993
14,-0.004695312499999994
15,-0.0047304687499999856
16,-0.006503906249999972
17,-0.0031054687499999984
18,-0.004416015624999996
19,-0.0011484375000000008
20,-0.004726562499999998
21,-0.0033828124999999982
22,-0.003117187499999997
23,-0.003640624999999997
24,-0.00244140625
25,-0.0020117187500000014
26,-0.0008046875000000006
27,-0.0017617187500000013
28,-0.001457031250000001
29,-0.0006992187500000005
30,-0.0021171874999999967
31,-0.002257812499999994
32,-0.0030957031249999973
33,-0.0011464843750000008
34,-0.002007812500000001
35,-0.0007734375000000006
36,-0.0009609375000000007
37,-0.0011542968750000008
38,-0.002320312499999995
39,-0.0012089843750000009
40,-0.0010292968750000007
41,-0.001251953125000001
42,-0.0011914062500000008
43,-0.0011503906250000008
44,-0.0008554687500000007
45,-0.0010214843750000007
46,-0.0010507812500000007
47,-0.0010996093750000008
48,-0.0011367187500000008
49,-0.0010312500000000007
50,-0.0008066406250000006
51,-0.0020976562499999993
52,-0.0016171875000000012
53,-0.0018046875000000014
54,-0.0011542968750000008
55,-0.0008769531250000007
56,-0.0007695312500000006
57,-0.001472656250000001
58,-0.0010937500000000008
59,-0.0018906250000000015
60,-0.0008632812500000007
61,-0.0009902343750000007
62,-0.0007207031250000005
63,-0.001414062500000001
64,-0.0010898437500000008
65,-0.0011777343750000008
66,-0.0006210937500000004
67,-0.0008710937500000007
68,-0.0005351562500000004
69,-0.004464843749999997
70,-0.0011582031250000008
71,-0.00042382812500000027
72,-0.0007773437500000006
73,-0.0016640625000000013
74,-0.00042968750000000033
75,-0.0008554687500000007
76,-0.0005957031250000004
77,-0.001406250000000001
78,-0.0017031250000000013
79,-0.0009414062500000007
80,-0.0019511718750000015
81,-0.0011152343750000008
82,-0.0006699218750000005
83,-0.0011308593750000008
84,-0.0015312500000000011
85,-0.0010761718750000007
86,-0.0010312500000000007
87,-0.0005839843750000003
88,-0.0008515625000000006
89,-0.0006894531250000005
90,-0.0008906250000000007
91,-0.0016132812500000012
92,-0.0016074218750000012
93,-0.001294921875000001
94,-0.0008710937500000007
95,-0.0007480468750000006
96,-0.0006289062500000005
97,-0.0008144531250000006
98,-0.0009667968750000008
99,-0.0006171875000000004
100,-0.0009785156250000007
