Episode,Average Reward
1,-0.0048125
2,-0.0031660156249999987
3,-0.00359765625
4,-0.003804687500000001
5,-0.0052968749999999796
6,-0.0031582031250000004
7,-0.003691406249999996
8,-0.004955078124999998
9,-0.0033496093749999997
10,-0.004431640624999991
11,-0.003849609375000001
12,-0.0024999999999999996
13,-0.0019902343750000016
14,-0.004798828124999984
15,-0.0033554687499999978
16,-0.0028867187500000004
17,-0.0026562499999999954
18,-0.003039062499999999
19,-0.0030761718749999995
20,-0.003251953125
21,-0.0029863281249999972
22,-0.003025390624999999
23,-0.0028320312500000003
24,-0.0017167968750000013
25,-0.0033437499999999986
26,-0.003089843749999999
27,-0.002671874999999997
28,-0.0030644531249999964
29,-0.0031894531249999987
30,-0.0033007812499999995
31,-0.0031855468749999987
32,-0.0036132812499999984
33,-0.001373046875000001
34,-0.002417968749999996
35,-0.0029394531249999976
36,-0.0038027343749999993
37,-0.003353515624999993
38,-0.0030742187499999975
39,-0.0038632812499999987
40,-0.0031347656249999948
41,-0.0030546874999999945
42,-0.001462890625000001
43,-0.002499999999999996
44,-0.003136718749999994
45,-0.001376953125000001
46,-0.0034667968749999938
47,-0.0006855468750000005
48,-0.0015507812500000012
49,-0.0017597656250000013
50,-0.0021250000000000006
51,-0.0018574218750000014
52,-0.001470703125000001
53,-0.001474609375000001
54,-0.0015058593750000011
55,-0.001453125000000001
56,-0.002103515625
57,-0.0020292968750000016
58,-0.0020117187500000014
59,-0.0015429687500000012
60,-0.0015253906250000011
61,-0.0017636718750000013
62,-0.005480468749999978
63,-0.0017734375000000014
64,-0.0022128906249999996
65,-0.0030898437499999984
66,-0.0036093749999999954
67,-0.001353515625000001
68,-0.001271484375000001
69,-0.0020820312499999997
70,-0.002230468749999999
71,-0.0012343750000000009
72,-0.0015703125000000012
73,-0.0016406250000000012
74,-0.0011875000000000008
75,-0.0024023437499999982
76,-0.0022265625000000007
77,-0.002703124999999995
78,-0.002923828124999996
79,-0.002005859375000001
80,-0.001980468750000001
81,-0.0016601562500000013
82,-0.002064453125
83,-0.0015527343750000012
84,-0.0020058593750000007
85,-0.0021523437499999997
86,-0.001320312500000001
87,-0.0011035156250000008
88,-0.001464843750000001
89,-0.002636718749999995
90,-0.0011757812500000008
91,-0.0012343750000000009
92,-0.0008378906250000006
93,-0.0009746093750000008
94,-0.0016835937500000013
95,-0.0011171875000000008
96,-0.0011894531250000008
97,-0.0018906250000000015
98,-0.0007148437500000005
99,-0.0010488281250000007
100,-0.001353515625000001
