Episode,Average Reward
1,-0.003302734374999997
2,-0.0023417968749999962
3,-0.002992187499999996
4,-0.0028320312499999977
5,-0.0036777343749999952
6,-0.0028749999999999995
7,-0.00401171874999999
8,-0.002847656249999996
9,-0.002892578124999999
10,-0.0035019531249999955
11,-0.003691406249999999
12,-0.0034101562499999996
13,-0.0028808593750000006
14,-0.004748046874999998
15,-0.0034023437499999983
16,-0.0032343750000000003
17,-0.0040624999999999975
18,-0.0031445312500000024
19,-0.0030546875
20,-0.0028730468749999976
21,-0.0030332031250000007
22,-0.003531249999999995
23,-0.0028789062499999995
24,-0.003189453124999996
25,-0.003167968749999999
26,-0.0039296874999999905
27,-0.0030195312499999953
28,-0.0029453124999999987
29,-0.004064453124999995
30,-0.003140624999999997
31,-0.0029746093749999955
32,-0.0033984374999999943
33,-0.0030644531249999977
34,-0.002990234374999999
35,-0.0030683593749999964
36,-0.003031249999999998
37,-0.003111328124999998
38,-0.0029902343749999985
39,-0.0031953124999999946
40,-0.003085937499999998
41,-0.0030917968749999973
42,-0.0031093749999999967
43,-0.0030214843749999964
44,-0.003322265624999996
45,-0.003087890624999997
46,-0.003517578124999995
47,-0.0011425781250000008
48,-0.003076171874999995
49,-0.0030566406249999956
50,-0.002994140624999997
51,-0.0035722656249999973
52,-0.003265624999999998
53,-0.003189453124999998
54,-0.003072265625
55,-0.0032421874999999972
56,-0.003033203124999998
57,-0.003169921874999998
58,-0.003595703124999996
59,-0.0029042968749999985
60,-0.0032246093749999996
61,-0.0028515624999999986
62,-0.0032304687499999972
63,-0.002869140624999999
64,-0.0029238281250000015
65,-0.0033242187499999956
66,-0.0038632812499999987
67,-0.0032031249999999955
68,-0.0031386718749999956
69,-0.002925781249999999
70,-0.00371875
71,-0.003712890624999997
72,-0.003390624999999999
73,-0.0032597656249999996
74,-0.0030410156249999986
75,-0.0028496093749999997
76,-0.003005859374999998
77,-0.0032070312499999963
78,-0.003054687499999997
79,-0.0029414062499999957
80,-0.0031777343749999957
81,-0.003412109374999997
82,-0.0030292968749999973
83,-0.0028906249999999987
84,-0.0029999999999999975
85,-0.0029374999999999987
86,-0.0028847656249999967
87,-0.003001953124999999
88,-0.003037109374999998
89,-0.003283203124999996
90,-0.002998046874999999
91,-0.002927734374999998
92,-0.0034042968749999967
93,-0.0034960937499999953
94,-0.0032968749999999956
95,-0.0031191406249999956
96,-0.002957031249999999
97,-0.0033339843749999967
98,-0.0032753906249999997
99,-0.003378906249999996
100,-0.003351562499999998
101,-0.0033281249999999995
102,-0.0037109374999999946
103,-0.0028867187500000004
104,-0.0031210937499999997
105,-0.0030078124999999983
106,-0.0028847656250000023
107,-0.0028808593749999984
108,-0.003802734374999997
109,-0.0030351562500000014
110,-0.0029296874999999983
111,-0.0031679687500000006
112,-0.002970703125
113,-0.004642578124999997
114,-0.0028632812499999995
115,-0.003919921874999994
116,-0.003210937499999994
117,-0.0031074218749999947
118,-0.004517578124999997
119,-0.002921874999999998
120,-0.0034980468749999977
121,-0.003167968749999997
122,-0.003078124999999996
123,-0.003353515624999995
124,-0.003263671874999997
125,-0.0030332031249999964
126,-0.0032910156249999975
127,-0.0031718749999999967
128,-0.003292968749999995
129,-0.0029453125000000004
130,-0.002951171874999999
131,-0.003310546874999997
132,-0.0029140624999999987
133,-0.003277343749999998
134,-0.0030488281249999995
135,-0.004158203124999996
136,-0.003398437499999996
137,-0.003255859374999997
138,-0.002976562499999996
139,-0.0032949218749999975
140,-0.00316796875
141,-0.0032871093749999975
142,-0.002933593749999999
143,-0.003537109374999995
144,-0.0032207031250000005
145,-0.0028906250000000004
146,-0.003005859374999997
147,-0.0029726562499999983
148,-0.003195312499999994
149,-0.003052734374999997
150,-0.003062499999999999
151,-0.002921875000000001
152,-0.0036289062499999945
153,-0.0033769531249999976
154,-0.0030234374999999988
155,-0.0029921874999999983
156,-0.0029550781249999968
157,-0.0032324218749999974
158,-0.0029570312500000013
159,-0.003021484374999999
160,-0.0033105468749999967
161,-0.0028945312499999995
162,-0.0029042968749999954
163,-0.003042968749999999
164,-0.0037929687499999943
165,-0.0031113281249999973
166,-0.003990234374999993
167,-0.002900390624999999
168,-0.002964843749999999
169,-0.0032421875000000007
170,-0.0029980468749999977
171,-0.003496093749999994
172,-0.0030507812499999953
173,-0.0036152343749999935
174,-0.003023437499999996
175,-0.003333984374999994
176,-0.0028632812499999995
177,-0.002855468749999998
178,-0.003035156249999997
179,-0.003033203125000001
180,-0.0030566406249999977
181,-0.0033671874999999948
182,-0.0029394531249999968
183,-0.003144531249999995
184,-0.0030390624999999984
185,-0.0030195312499999983
186,-0.0029414062499999965
187,-0.003244140624999995
188,-0.003267578124999992
189,-0.0031718749999999985
190,-0.0031855468749999965
191,-0.003068359374999997
192,-0.0031230468749999974
193,-0.0029511718750000002
194,-0.003666015624999997
195,-0.0029218749999999987
196,-0.003257812499999997
197,-0.003759765624999998
198,-0.002900390625
199,-0.0030878906249999995
200,-0.0030761718749999943
