Episode,Average Reward
1,-0.006414062500000004
2,-0.006757812499999973
3,-0.007140624999999996
4,-0.006023437499999973
5,-0.007468750000000002
6,-0.006128906250000004
7,-0.0063710937500000035
8,-0.005644531249999988
9,-0.006429687500000002
10,-0.007160156249999966
11,-0.006398437500000005
12,-0.00566796874999998
13,-0.007242187499999965
14,-0.007050781249999966
15,-0.006222656249999983
16,-0.006554687499999987
17,-0.0064003906250000055
18,-0.0064843749999999945
19,-0.006398437500000004
20,-0.006437500000000002
21,-0.006406250000000003
22,-0.006390625000000005
23,-0.006398437500000004
24,-0.004953125000000003
25,-0.006390625000000005
26,-0.006390625000000005
27,-0.006406250000000004
28,-0.006406250000000004
29,-0.006414062500000003
30,-0.005500000000000003
31,-0.006406250000000003
32,-0.006390625000000005
33,-0.006390625000000005
34,-0.003906250000000001
35,-0.007207031249999965
36,-0.006874999999999971
37,-0.006390625000000005
38,-0.006242187500000004
39,-0.005242187500000004
40,-0.006390625000000005
41,-0.006398437500000005
42,-0.006390625000000005
43,-0.006499999999999993
44,-0.006390625000000005
45,-0.006398437500000005
46,-0.006398437500000004
47,-0.004640625000000002
48,-0.006390625000000005
49,-0.006390625000000005
50,-0.006390625000000005
51,-0.004726562500000003
52,-0.006398437500000004
53,-0.006421875000000002
54,-0.006390625000000005
55,-0.005281250000000003
56,-0.0058984375000000035
57,-0.0057187500000000025
58,-0.006390625000000005
59,-0.006398437500000004
60,-0.006390625000000005
61,-0.006390625000000005
62,-0.007230468749999965
63,-0.004617187500000003
64,-0.007105468749999966
65,-0.004960937499999978
66,-0.006179687500000004
67,-0.006390625000000005
68,-0.005304687500000001
69,-0.0045937500000000015
70,-0.00471874999999999
71,-0.0046171875000000015
72,-0.003845703125
73,-0.004697265625000003
74,-0.004289062500000001
75,-0.0032734375000000016
76,-0.005835937499999973
77,-0.004992187500000001
78,-0.005097656249999984
79,-0.0048906250000000035
80,-0.0033828125000000026
81,-0.0042578125
82,-0.004906250000000002
83,-0.0032285156249999987
84,-0.004871093750000002
85,-0.003687500000000001
86,-0.005484375000000002
87,-0.005312500000000002
88,-0.004710937500000001
89,-0.0050214843749999995
90,-0.0050097656250000025
91,-0.004074218750000001
92,-0.005867187500000003
93,-0.004757812500000003
94,-0.005429687500000002
95,-0.005414062500000003
96,-0.005390625000000003
97,-0.006039062500000004
98,-0.0047421875000000025
99,-0.005070312500000004
100,-0.004968750000000002
