Episode,Average Reward
1,-0.003302734374999997
2,-0.002146484374999998
3,-0.003060546874999995
4,-0.002927734374999997
5,-0.0031855468749999965
6,-0.0028847656249999993
7,-0.003642578124999994
8,-0.0029003906249999946
9,-0.0029609374999999983
10,-0.003728515624999995
11,-0.003201171874999997
12,-0.003501953125000001
13,-0.003255859374999998
14,-0.003951171874999997
15,-0.003445312499999996
16,-0.0033691406249999937
17,-0.0023535156249999967
18,-0.0030585937499999997
19,-0.0029785156249999972
20,-0.0029472656249999963
21,-0.0029746093749999977
22,-0.0030039062499999983
23,-0.0029472656249999968
24,-0.0029394531249999985
25,-0.003191406249999998
26,-0.003220703124999998
27,-0.0028535156249999993
28,-0.003011718749999998
29,-0.0032070312499999985
30,-0.0029062499999999995
31,-0.0031464843749999987
32,-0.003601562499999996
33,-0.003128906249999998
34,-0.00215625
35,-0.002935546874999999
36,-0.003337890625
37,-0.003294921874999998
38,-0.0031074218749999986
39,-0.0031152343749999978
40,-0.0035488281249999947
41,-0.0030703124999999962
42,-0.0029374999999999987
43,-0.002974609374999998
44,-0.0030957031249999973
45,-0.003111328124999996
46,-0.002982421875
47,-0.0007929687500000006
48,-0.003212890624999996
49,-0.004085937499999997
50,-0.0030312499999999984
51,-0.004042968749999996
52,-0.0031738281249999996
53,-0.001382812500000001
54,-0.0035410156249999995
55,-0.0020156250000000014
56,-0.003203124999999997
57,-0.003056640624999997
58,-0.003541015624999996
59,-0.0028847656250000006
60,-0.0037929687499999977
61,-0.0031308593749999948
62,-0.005533203124999987
63,-0.002873046874999999
64,-0.003761718749999998
65,-0.004955078124999995
66,-0.00216796875
67,-0.003232421874999996
68,-0.0025957031249999943
69,-0.003306640624999999
70,-0.0030273437499999992
71,-0.003871093749999999
72,-0.003867187499999996
73,-0.003154296874999998
74,-0.003320312499999998
75,-0.0029726562499999983
76,-0.0027656249999999986
77,-0.0029765625
78,-0.003960937499999999
79,-0.0029414062499999957
80,-0.003119140624999998
81,-0.0030703125
82,-0.0036210937499999976
83,-0.002953124999999997
84,-0.003095703124999996
85,-0.002974609374999999
86,-0.002869140624999997
87,-0.0032792968749999992
88,-0.0030507812499999975
89,-0.003341796874999996
90,-0.0032050781249999996
91,-0.002359375000000001
92,-0.003693359374999995
93,-0.0018222656250000014
94,-0.0031992187499999963
95,-0.0037871093749999997
96,-0.0029570312499999987
97,-0.004300781249999994
98,-0.003085937499999999
99,-0.002873046874999998
100,-0.0031171874999999997
101,-0.004449218749999992
102,-0.003673828124999999
103,-0.003865234374999997
104,-0.0033359375
105,-0.004009765624999995
106,-0.002968749999999999
107,-0.0029374999999999987
108,-0.0022753906249999996
109,-0.004093749999999999
110,-0.0034804687499999983
111,-0.0039902343749999986
112,-0.002968750000000001
113,-0.004027343749999997
114,-0.003041015624999999
115,-0.003638671874999995
116,-0.0028671874999999965
117,-0.0031328124999999945
118,-0.003181640625
119,-0.0035136718749999977
120,-0.0030449218750000003
121,-0.002154296875
122,-0.0028242187499999977
123,-0.0032871093749999975
124,-0.002810546874999993
125,-0.0033457031249999954
126,-0.003240234374999999
127,-0.002929687499999995
128,-0.0032421874999999955
129,-0.0030273437499999984
130,-0.0030039062499999953
131,-0.002181640625
132,-0.0026855468749999965
133,-0.0032109374999999963
134,-0.003099609374999995
135,-0.0006914062500000005
136,-0.0027304687499999977
137,-0.0030332031249999964
138,-0.0030742187499999945
139,-0.0017558593750000013
140,-0.003302734374999998
141,-0.0033085937499999986
142,-0.0026718749999999976
143,-0.0032031249999999933
144,-0.0030820312499999975
145,-0.0029570312499999983
146,-0.003261718749999995
147,-0.002992187499999995
148,-0.0037656249999999994
149,-0.003152343749999996
150,-0.0030058593749999972
151,-0.003183593749999998
152,-0.003685546874999996
153,-0.0027109374999999963
154,-0.005601562499999984
155,-0.0015878906250000012
156,-0.0028847656249999984
157,-0.0018945312500000015
158,-0.0006464843750000005
159,-0.0036269531249999965
160,-0.0032929687499999956
161,-0.003830078124999996
162,-0.0019433593750000015
163,-0.0010117187500000007
164,-0.0034453124999999944
165,-0.0031249999999999963
166,-0.0019199218750000015
167,-0.0034980468749999947
168,-0.0030859374999999975
169,-0.0031269531249999974
170,-0.0028749999999999995
171,-0.004255859375
172,-0.0028398437499999965
173,-0.0017148437500000013
174,-0.003943359374999997
175,-0.0033261718749999975
176,-0.0026875000000000002
177,-0.0035683593750000012
178,-0.0020000000000000013
179,-0.0030859375
180,-0.0020566406250000016
181,-0.0034804687499999983
182,-0.0023066406250000014
183,-0.003462890624999999
184,-0.002240234375
185,-0.003519531249999997
186,-0.0023378906249999997
187,-0.002576171874999998
188,-0.0018867187500000015
189,-0.002859374999999996
190,-0.0029531249999999987
191,-0.002794921874999998
192,-0.003617187499999994
193,-0.0025468749999999984
194,-0.003123046875
195,-0.0023203125
196,-0.002695312499999995
197,-0.0016738281250000013
198,-0.0021269531250000017
199,-0.002123046875000001
200,-0.0031718749999999998
