Episode,Average Reward
1,-0.003302734374999997
2,-0.0023417968749999962
3,-0.003017578124999997
4,-0.003880859374999998
5,-0.0031933593749999965
6,-0.002927734374999998
7,-0.0034316406249999924
8,-0.0029042968749999954
9,-0.002972656249999997
10,-0.0034570312499999974
11,-0.003195312499999998
12,-0.0036171875000000006
13,-0.002873046875000001
14,-0.004378906249999998
15,-0.0034843749999999975
16,-0.0032558593749999975
17,-0.002400390624999997
18,-0.0030839843749999973
19,-0.0031113281249999986
20,-0.0033730468749999954
21,-0.003050781249999997
22,-0.003369140624999995
23,-0.0029023437499999974
24,-0.001408203125000001
25,-0.003347656249999999
26,-0.0031113281249999973
27,-0.0028164062499999977
28,-0.0030156249999999996
29,-0.003734374999999999
30,-0.002857421875000001
31,-0.0031953124999999976
32,-0.003187499999999997
33,-0.0029921874999999975
34,-0.0022167968749999996
35,-0.0029472656249999976
36,-0.0025683593749999964
37,-0.003251953124999996
38,-0.003005859374999997
39,-0.003203124999999996
40,-0.003072265624999997
41,-0.0030703124999999945
42,-0.003048828124999997
43,-0.0030878906249999947
44,-0.0032968749999999934
45,-0.003171874999999994
46,-0.0031054687499999984
47,-0.0006972656250000005
48,-0.003138671874999996
49,-0.002974609374999998
50,-0.0029101562499999974
51,-0.0033222656249999954
52,-0.0018378906250000014
53,-0.0019101562500000015
54,-0.0031093749999999963
55,-0.003195312499999994
56,-0.0036855468749999957
57,-0.0019863281250000015
58,-0.002388671874999996
59,-0.0017500000000000013
60,-0.0018300781250000014
61,-0.0015507812500000012
62,-0.004830078124999987
63,-0.0016406250000000012
64,-0.002109375
65,-0.002560546874999999
66,-0.0018125000000000014
67,-0.0015703125000000012
68,-0.0017324218750000013
69,-0.0022167968749999983
70,-0.0022578125000000007
71,-0.0022128906249999996
72,-0.0016171875000000012
73,-0.002181640624999999
74,-0.0019628906250000015
75,-0.001435546875000001
76,-0.0015488281250000012
77,-0.0015097656250000011
78,-0.0020546875
79,-0.002021484375000001
80,-0.0015996093750000012
81,-0.002162109374999999
82,-0.002292968749999998
83,-0.002220703124999999
84,-0.002574218749999995
85,-0.0016855468750000013
86,-0.001279296875000001
87,-0.0018164062500000014
88,-0.0023437499999999977
89,-0.0015644531250000012
90,-0.0021347656249999995
91,-0.002371093749999999
92,-0.0018808593750000015
93,-0.0018027343750000014
94,-0.0017207031250000013
95,-0.0017031250000000013
96,-0.0015292968750000011
97,-0.001406250000000001
98,-0.001318359375000001
99,-0.002234375
100,-0.002267578125000001
