Episode,Average Reward
1,-0.0022187500000000002
2,-0.002613281250000001
3,-0.0019609375000000013
4,-0.0005859375000000004
5,-0.003062499999999999
6,-0.0036621093750000004
7,-0.003984375000000001
8,-0.00234765625
9,-0.0019101562500000015
10,-0.002800781250000002
