Episode,Average Reward
1,-0.003302734374999997
2,-0.0023417968749999962
3,-0.003025390624999996
4,-0.002888671874999997
5,-0.0031933593749999965
6,-0.002935546874999998
7,-0.0034863281249999933
8,-0.002851562499999996
9,-0.002900390624999999
10,-0.003486328124999997
11,-0.003160156249999998
12,-0.0030624999999999993
13,-0.0028710937500000004
14,-0.004341796874999998
15,-0.003574218749999998
16,-0.0033183593749999962
17,-0.0024023437499999965
18,-0.0031074218749999986
19,-0.003208984374999994
20,-0.0033749999999999956
21,-0.0030468749999999966
22,-0.003121093749999996
23,-0.0029511718749999976
24,-0.0029023437499999995
25,-0.0031660156249999987
26,-0.003115234374999998
27,-0.002890624999999999
28,-0.002927734374999998
29,-0.0032304687499999985
30,-0.0029257812499999996
31,-0.003183593749999997
32,-0.0031562499999999976
33,-0.0029882812499999996
34,-0.0023457031249999993
35,-0.0029453124999999996
36,-0.0034374999999999996
37,-0.0029726562500000013
38,-0.002994140624999999
39,-0.0032304687499999977
40,-0.0033339843749999984
41,-0.003093749999999999
42,-0.003041015624999998
43,-0.0030410156249999994
44,-0.003169921874999996
45,-0.003033203124999997
46,-0.0029960937499999975
47,-0.0009296875000000007
48,-0.003164062499999995
49,-0.0041425781249999965
50,-0.003046875
51,-0.003845703125000001
52,-0.0030429687499999997
53,-0.0030898437499999984
54,-0.003595703124999999
55,-0.0031679687499999976
56,-0.002970703124999999
57,-0.0031757812499999963
58,-0.003248046874999995
59,-0.0030761718749999986
60,-0.003101562499999998
61,-0.003029296874999999
62,-0.005605468749999983
63,-0.0020878906250000016
64,-0.0036562499999999985
65,-0.0040624999999999975
66,-0.0021738281250000004
67,-0.0030566406250000003
68,-0.002927734375000001
69,-0.002855468750000002
70,-0.0028066406250000023
71,-0.0029667968750000016
72,-0.0029296875000000013
73,-0.0030312500000000023
74,-0.0025859374999999997
75,-0.0018984375000000015
76,-0.002794921874999997
77,-0.002982421875000001
78,-0.0034335937499999996
79,-0.0024257812499999987
80,-0.002169921875
81,-0.002111328125
82,-0.0020175781250000007
83,-0.003013671874999998
84,-0.002499999999999997
85,-0.0026445312499999967
86,-0.0029375
87,-0.003279296874999999
88,-0.0020625000000000014
89,-0.002392578124999997
90,-0.0019550781250000015
91,-0.0014980468750000011
92,-0.0026503906249999943
93,-0.0017539062500000013
94,-0.0017382812500000013
95,-0.001439453125000001
96,-0.0015917968750000012
97,-0.0015703125000000012
98,-0.0015117187500000011
99,-0.0016582031250000013
100,-0.0019921875000000013
