Episode,Average Reward
1,-0.003302734374999997
2,-0.0023417968749999962
3,-0.003001953124999997
4,-0.003873046874999998
5,-0.003583984374999995
6,-0.0028984374999999982
7,-0.003503906249999994
8,-0.002853515624999996
9,-0.0028691406250000006
10,-0.003476562499999997
11,-0.003183593749999998
12,-0.0031875000000000002
13,-0.0028789062500000004
14,-0.0039199218749999985
15,-0.003472656249999998
16,-0.0032910156249999958
17,-0.0034707031249999916
18,-0.002999999999999996
19,-0.003044921874999997
20,-0.0033476562499999965
21,-0.0030703124999999967
22,-0.0030996093749999973
23,-0.002917968749999997
24,-0.001443359375000001
25,-0.0031601562499999998
26,-0.0031464843749999965
27,-0.002916015624999998
28,-0.003078124999999998
29,-0.003230468749999999
30,-0.0029414062499999996
31,-0.0032421874999999946
32,-0.002943359374999997
33,-0.0030136718749999977
34,-0.0022285156249999987
35,-0.002968749999999998
36,-0.0025976562499999967
37,-0.003289062499999998
38,-0.003003906249999999
39,-0.0031855468749999944
40,-0.0030898437499999967
41,-0.0031054687499999945
42,-0.002738281249999995
43,-0.0025624999999999945
44,-0.003253906249999995
45,-0.0030527343749999947
46,-0.003148437499999996
47,-0.0008925781250000007
48,-0.003134765624999995
49,-0.003531249999999991
50,-0.0032363281249999905
51,-0.00375390624999999
52,-0.0031972656249999926
53,-0.0032480468749999923
54,-0.0038105468749999915
55,-0.0020859375
56,-0.003298828124999995
57,-0.0022460937499999977
58,-0.002441406249999995
59,-0.002466796874999997
60,-0.0030234374999999957
61,-0.0017910156250000014
62,-0.0032871093749999906
63,-0.0018378906250000014
64,-0.0016640625000000013
65,-0.0018964843750000015
66,-0.0016894531250000013
67,-0.0016582031250000013
68,-0.0011972656250000008
69,-0.0015468750000000012
70,-0.002009765625000001
71,-0.0018808593750000015
72,-0.001488281250000001
73,-0.0017285156250000013
74,-0.0017402343750000013
75,-0.0015332031250000011
76,-0.0014921875000000011
77,-0.0018242187500000014
78,-0.002013671875000001
79,-0.0016933593750000013
80,-0.0016132812500000012
81,-0.0018613281250000014
82,-0.0017070312500000013
83,-0.0016269531250000012
84,-0.0017968750000000014
85,-0.0015332031250000011
86,-0.0015117187500000011
87,-0.0016015625000000012
88,-0.0017675781250000014
89,-0.0015175781250000011
90,-0.002085937499999999
91,-0.0016523437500000013
92,-0.0015195312500000011
93,-0.0016933593750000013
94,-0.0016914062500000013
95,-0.0015371093750000011
96,-0.0016093750000000012
97,-0.0017812500000000014
98,-0.001392578125000001
99,-0.0017480468750000013
100,-0.0017128906250000013
