Episode,Average Reward
1,-0.002710937500000002
2,-0.0030546875000000014
3,-0.0034375000000000005
4,-0.003656250000000002
5,-0.0034335937500000017
6,-0.003402343750000002
7,-0.0032226562500000007
8,-0.0028593750000000004
9,-0.002726562500000001
10,-0.0024687500000000005
11,-0.003769531250000002
12,-0.004294921874999999
13,-0.0018125000000000014
14,-0.00263671875
15,-0.0020039062500000013
16,-0.0034218750000000026
17,-0.002695312500000002
18,-0.0028359375000000012
19,-0.0027109375000000002
20,-0.0032695312500000016
21,-0.0027421875000000003
22,-0.002710937500000001
23,-0.0021250000000000015
24,-0.0023007812500000016
25,-0.0011562500000000008
26,-0.0017343750000000013
27,-0.002726562500000001
28,-0.0024453125
29,-0.002718750000000001
30,-0.0032968750000000025
31,-0.0017343750000000013
32,-0.002710937500000001
33,-0.002240234375
34,-0.0028828125000000004
35,-0.0021835937500000006
36,-0.002441406249999999
37,-0.0018593750000000014
38,-0.0019296875000000015
39,-0.0031054687500000006
40,-0.0007890625000000006
41,-0.0019355468750000015
42,-0.0018984375000000015
43,-0.0006152343750000004
44,-0.0020859374999999997
45,-0.0015937500000000012
46,-0.0005019531250000003
47,-0.00041406250000000026
48,-0.0006796875000000005
49,-0.003052734374999997
50,-0.0019199218750000015
51,-0.0019863281250000015
52,-0.0002597656250000001
53,-0.0004140625000000003
54,-0.0017500000000000013
55,-0.0007792968750000006
56,-0.00041406250000000026
57,-0.0019531250000000013
58,-0.0006328125000000005
59,-0.0004257812500000003
60,-0.0004433593750000003
61,-0.0002578125000000002
62,-0.001474609375000001
63,-0.0005351562500000004
64,-0.0010449218750000007
65,-0.0015937500000000012
66,-0.0002949218750000002
67,-0.0006113281250000004
68,-0.0007597656250000006
69,-0.0004902343750000003
70,-0.00041601562500000026
71,-0.0009062500000000007
72,-0.0002851562500000002
73,-0.0008222656250000005
74,-0.0003808593750000003
75,-0.0004921875000000003
76,-0.00044335937500000034
77,-0.0006699218750000005
78,-0.0004140625000000003
79,-0.0007265625000000005
80,-0.0003125000000000002
81,-0.0002753906250000002
82,-0.0005429687500000004
83,-0.0004941406250000003
84,-0.00031835937500000023
85,-0.0004082031250000003
86,-0.0005410156250000004
87,-0.0004355468750000003
88,-0.0008105468750000006
89,-0.0004667968750000003
90,-0.00032421875000000023
91,-0.0003007812500000002
92,-0.0004980468750000003
93,-0.00021289062500000013
94,-0.0004824218750000004
95,-0.0010429687500000007
96,-0.0010546875000000007
97,-0.0011250000000000008
98,-0.0014921875000000011
99,-0.0008046875000000006
100,-0.0011210937500000008
