Episode,Average Reward
1,-0.002710937500000002
2,-0.0030546875000000014
3,-0.0034375000000000005
4,-0.003656250000000002
5,-0.0034257812500000017
6,-0.003402343750000002
7,-0.003468750000000001
8,-0.0028593750000000012
9,-0.002710937500000001
10,-0.0035195312500000027
11,-0.0037558593750000023
12,-0.0039042968750000024
13,-0.0020117187500000014
14,-0.00262890625
15,-0.0032265625000000016
16,-0.004023437500000003
17,-0.0018593750000000014
18,-0.002820312500000001
19,-0.0027265625000000003
20,-0.003777343750000002
21,-0.002453125
22,-0.00335546875
23,-0.0021250000000000006
24,-0.001281250000000001
25,-0.001339843750000001
26,-0.002718750000000001
27,-0.002726562500000001
28,-0.0027109375000000002
29,-0.003671875000000001
30,-0.003328125000000001
31,-0.0038671875000000004
32,-0.002976562500000002
33,-0.002710937500000001
34,-0.0021718750000000006
35,-0.0030859375000000014
36,-0.0038476562500000012
37,-0.0031093750000000023
38,-0.0032773437500000016
39,-0.0036953125000000002
40,-0.00354296875
41,-0.0030683593750000003
42,-0.0021640625000000015
43,-0.002718750000000002
44,-0.003205078125000001
45,-0.0032812500000000007
46,-0.002535156250000002
47,-0.0023515625000000017
48,-0.002710937500000002
49,-0.0035117187500000027
50,-0.002703125000000001
51,-0.0030937500000000014
52,-0.002718750000000002
53,-0.0016757812500000013
54,-0.0021093750000000014
55,-0.002703125000000001
56,-0.002718750000000002
57,-0.005066406250000004
58,-0.0018710937500000014
59,-0.002734375000000001
60,-0.004101562500000003
61,-0.0031718750000000006
62,-0.004078125000000001
63,-0.0022343750000000016
64,-0.002699218750000002
65,-0.004484375000000002
66,-0.0020390625000000014
67,-0.003003906250000002
68,-0.0031054687500000015
69,-0.00341015625
70,-0.0034335937500000017
71,-0.0045937499999999945
72,-0.0033867187500000026
73,-0.004089843750000002
74,-0.003894531250000002
75,-0.002734375000000001
76,-0.002500000000000002
77,-0.0034882812500000027
78,-0.003765625000000003
79,-0.002734375000000001
80,-0.0017617187500000013
81,-0.003492187500000001
82,-0.003476562500000002
83,-0.0018867187500000015
84,-0.003726562500000001
85,-0.0014921875000000011
86,-0.0037382812500000003
87,-0.003472656250000001
88,-0.0021015625000000014
89,-0.0035937499999999993
90,-0.002710937500000002
91,-0.0023476562500000017
92,-0.002710937500000002
93,-0.0010390625000000007
94,-0.002367187500000001
95,-0.002726562500000001
96,-0.0022226562500000015
97,-0.0033476562500000025
98,-0.002332031249999999
99,-0.002359375000000001
100,-0.003582031250000001
