Episode,Average Reward
1,-0.002710937500000002
2,-0.0030546875000000014
3,-0.0034375000000000005
4,-0.003671875000000002
5,-0.003871093750000002
6,-0.0030625000000000014
7,-0.002699218750000002
8,-0.002710937500000001
9,-0.002710937500000001
10,-0.003470703125000002
11,-0.0032070312500000024
12,-0.002703125000000002
13,-0.002718750000000002
14,-0.002718750000000001
15,-0.0029101562500000013
16,-0.002710937500000002
17,-0.002726562500000002
18,-0.002796875000000002
19,-0.0027343749999999994
20,-0.002894531250000002
21,-0.0027109374999999994
22,-0.002695312500000002
23,-0.0027421875000000007
24,-0.0027343750000000003
25,-0.002750000000000001
26,-0.002710937500000001
27,-0.002734375000000001
28,-0.0027343750000000003
29,-0.002726562500000001
30,-0.0027265625000000003
31,-0.002718750000000001
32,-0.002718750000000001
33,-0.002710937500000001
34,-0.002742187500000001
35,-0.002687500000000002
36,-0.0031523437500000024
37,-0.002687500000000002
38,-0.002703125000000001
39,-0.002710937500000001
40,-0.002703125000000002
41,-0.002695312500000002
42,-0.002695312500000002
43,-0.002703125000000001
44,-0.0027011718750000004
45,-0.002695312500000002
46,-0.002687500000000002
47,-0.0011484375000000008
48,-0.002687500000000002
49,-0.002695312500000002
50,-0.002687500000000002
51,-0.002687500000000002
52,-0.002687500000000002
53,-0.002687500000000002
54,-0.002687500000000002
55,-0.002695312500000002
56,-0.002687500000000002
57,-0.002687500000000002
58,-0.002695312500000002
59,-0.002687500000000002
60,-0.002687500000000002
61,-0.002640625000000001
62,-0.002695312500000002
63,-0.002687500000000002
64,-0.0034023437500000026
65,-0.002687500000000002
66,-0.002695312500000002
67,-0.002695312500000001
68,-0.002687500000000002
69,-0.002687500000000002
70,-0.002695312500000002
71,-0.002687500000000002
72,-0.002703125000000002
73,-0.002687500000000002
74,-0.002687500000000002
75,-0.002695312500000002
76,-0.0033828125000000026
77,-0.002687500000000002
78,-0.002687500000000002
79,-0.0032109375000000024
80,-0.002687500000000002
81,-0.002687500000000002
82,-0.002687500000000002
83,-0.002687500000000002
84,-0.002695312500000002
85,-0.002687500000000002
86,-0.002687500000000002
87,-0.002695312500000002
88,-0.002687500000000002
89,-0.002695312500000002
90,-0.002687500000000002
91,-0.002695312500000002
92,-0.002687500000000002
93,-0.002687500000000002
94,-0.002687500000000002
95,-0.002687500000000002
96,-0.002687500000000002
97,-0.002687500000000002
98,-0.002687500000000002
99,-0.002687500000000002
100,-0.0029882812500000022
