Episode,Average Reward
1,-0.0032675781249999944
2,-0.0029531249999999953
3,-0.0030781249999999967
4,-0.003998046874999992
5,-0.0032832031249999945
6,-0.002904296874999998
7,-0.0036308593749999913
8,-0.0028925781249999954
9,-0.0031874999999999963
10,-0.0030351562499999966
11,-0.0031933593749999957
12,-0.003054687499999998
13,-0.0030312499999999975
14,-0.0036152343749999948
15,-0.0033496093749999932
16,-0.0032558593749999936
17,-0.002980468749999994
18,-0.003017578124999998
19,-0.0031210937499999967
20,-0.0029374999999999965
21,-0.0031406249999999967
22,-0.0030371093749999947
23,-0.0029726562499999953
24,-0.002994140624999996
25,-0.0029785156249999985
26,-0.003205078124999995
27,-0.002982421874999996
28,-0.003056640624999999
29,-0.003048828125
30,-0.0029921874999999996
31,-0.0030703124999999984
32,-0.003267578124999994
33,-0.003085937499999997
34,-0.003074218749999997
35,-0.0030410156249999955
36,-0.002960937499999998
37,-0.0032187499999999955
38,-0.003033203124999997
39,-0.0032070312499999955
40,-0.0030820312499999967
41,-0.003162109374999993
42,-0.0030156249999999957
43,-0.0030546874999999966
44,-0.0032499999999999938
45,-0.0029863281249999972
46,-0.003183593749999995
47,-0.0032343749999999925
48,-0.003181640624999995
49,-0.0030468749999999945
50,-0.0031796874999999937
51,-0.0030039062499999957
52,-0.0032519531249999953
53,-0.0031425781249999956
54,-0.0031406249999999915
55,-0.004007812499999987
56,-0.0030859374999999928
57,-0.0034511718749999903
58,-0.00324999999999999
59,-0.003164062499999991
60,-0.003113281249999992
61,-0.0031328124999999963
62,-0.0033847656249999893
63,-0.0031230468749999948
64,-0.0031035156249999973
65,-0.0032499999999999933
66,-0.003080078124999996
67,-0.003156249999999993
68,-0.003128906249999994
69,-0.002978515624999994
70,-0.0029199218749999976
71,-0.003496093749999996
72,-0.0029453124999999974
73,-0.0030957031249999978
74,-0.003039062499999999
75,-0.0029472656249999985
76,-0.003441406249999995
77,-0.003308593749999995
78,-0.0035429687499999966
79,-0.0029687499999999957
80,-0.0030566406249999964
81,-0.0031464843749999974
82,-0.003347656249999996
83,-0.002941406249999997
84,-0.003015624999999996
85,-0.0029843749999999966
86,-0.0031445312499999946
87,-0.0030566406249999986
88,-0.0034843749999999953
89,-0.003017578124999998
90,-0.003332031249999998
91,-0.0030078124999999975
92,-0.003455078124999994
93,-0.003390624999999995
94,-0.0033906249999999948
95,-0.002996093749999999
96,-0.003046874999999996
97,-0.002978515624999998
98,-0.003634765624999996
99,-0.0029531249999999966
100,-0.003220703124999997
